index,source_token,chapter,verse,token,token_prefix,morph,lemma,strongs,has_prefix,strongs_no_prefix,translation_word,id,occs,occ,book
276," \w εἰ|lemma=""εἰ"" strong=""G14870"" x-morph=""Gr,CS,,,,,,,,""",1,17, εἰ,,"Gr,CS,,,,,,,,",εἰ,G14870,False,G14870,,276,1,1,61-1PE
277," \w Πατέρα|lemma=""πατήρ"" strong=""G39620"" x-morph=""Gr,N,,,,,AMS,"" x-tw=""rc://*/tw/dict/bible/kt/godthefather""",1,17, Πατέρα,,"Gr,N,,,,,AMS,",πατήρ,G39620,False,G39620,rc://*/tw/dict/bible/kt/godthefather,277,1,1,61-1PE
278," \w ἐπικαλεῖσθε|lemma=""ἐπικαλέω"" strong=""G19410"" x-morph=""Gr,V,IPM2,,P,"" x-tw=""rc://*/tw/dict/bible/kt/call""",1,17, ἐπικαλεῖσθε,,"Gr,V,IPM2,,P,",ἐπικαλέω,G19410,False,G19410,rc://*/tw/dict/bible/kt/call,278,1,1,61-1PE
279,", \w τὸν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,RD,,,,AMS,""",1,17, τὸν,", ","Gr,RD,,,,AMS,",ὁ,G35880,False,G35880,,279,2,1,61-1PE
280," \w ἀπροσωπολήμπτως|lemma=""ἀπροσωπολήμπτως"" strong=""G06780"" x-morph=""Gr,D,,,,,,,,,""",1,17, ἀπροσωπολήμπτως,,"Gr,D,,,,,,,,,",ἀπροσωπολήμπτως,G06780,False,G06780,,280,1,1,61-1PE
281," \w κρίνοντα|lemma=""κρίνω"" strong=""G29190"" x-morph=""Gr,V,PPA,AMS,"" x-tw=""rc://*/tw/dict/bible/kt/judge""",1,17, κρίνοντα,,"Gr,V,PPA,AMS,",κρίνω,G29190,False,G29190,rc://*/tw/dict/bible/kt/judge,281,1,1,61-1PE
282," \w κατὰ|lemma=""κατά"" strong=""G25960"" x-morph=""Gr,P,,,,,A,,,""",1,17, κατὰ,,"Gr,P,,,,,A,,,",κατά,G25960,False,G25960,,282,1,1,61-1PE
283," \w τὸ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,ANS,""",1,17, τὸ,,"Gr,EA,,,,ANS,",ὁ,G35880,False,G35880,,283,1,1,61-1PE
284," \w ἑκάστου|lemma=""ἕκαστος"" strong=""G15380"" x-morph=""Gr,RI,,,,GMS,""",1,17, ἑκάστου,,"Gr,RI,,,,GMS,",ἕκαστος,G15380,False,G15380,,284,1,1,61-1PE
285," \w ἔργον|lemma=""ἔργον"" strong=""G20410"" x-morph=""Gr,N,,,,,ANS,"" x-tw=""rc://*/tw/dict/bible/kt/works""",1,17, ἔργον,,"Gr,N,,,,,ANS,",ἔργον,G20410,False,G20410,rc://*/tw/dict/bible/kt/works,285,1,1,61-1PE
286,", \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,17, ἐν,", ","Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,286,1,1,61-1PE
287," \w φόβῳ|lemma=""φόβος"" strong=""G54010"" x-morph=""Gr,N,,,,,DMS,"" x-tw=""rc://*/tw/dict/bible/kt/fear""",1,17, φόβῳ,,"Gr,N,,,,,DMS,",φόβος,G54010,False,G54010,rc://*/tw/dict/bible/kt/fear,287,1,1,61-1PE
288," \w τὸν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AMS,""",1,17, τὸν,,"Gr,EA,,,,AMS,",ὁ,G35880,False,G35880,,288,2,2,61-1PE
289," \w τῆς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GFS,""",1,17, τῆς,,"Gr,EA,,,,GFS,",ὁ,G35880,False,G35880,,289,1,1,61-1PE
290," \w παροικίας|lemma=""παροικία"" strong=""G39400"" x-morph=""Gr,N,,,,,GFS,""",1,17, παροικίας,,"Gr,N,,,,,GFS,",παροικία,G39400,False,G39400,,290,1,1,61-1PE
291," \w ὑμῶν|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2G,P,""",1,17, ὑμῶν,,"Gr,RP,,,2G,P,",σύ,G47710,False,G47710,,291,1,1,61-1PE
292," \w χρόνον|lemma=""χρόνος"" strong=""G55500"" x-morph=""Gr,N,,,,,AMS,"" x-tw=""rc://*/tw/dict/bible/other/time""",1,17, χρόνον,,"Gr,N,,,,,AMS,",χρόνος,G55500,False,G55500,rc://*/tw/dict/bible/other/time,292,1,1,61-1PE
293," \w ἀναστράφητε|lemma=""ἀναστρέφω"" strong=""G03900"" x-morph=""Gr,V,MAP2,,P,""",1,17, ἀναστράφητε,,"Gr,V,MAP2,,P,",ἀναστρέφω,G03900,False,G03900,,293,1,1,61-1PE
295,"\w εἰδότες|lemma=""εἴδω"" strong=""G14920"" x-morph=""Gr,V,PEA,NMP,"" x-tw=""rc://*/tw/dict/bible/other/know""",1,18, εἰδότες,,"Gr,V,PEA,NMP,",εἴδω,G14920,False,G14920,rc://*/tw/dict/bible/other/know,295,1,1,61-1PE
296," \w ὅτι|lemma=""ὅτι"" strong=""G37540"" x-morph=""Gr,CS,,,,,,,,""",1,18, ὅτι,,"Gr,CS,,,,,,,,",ὅτι,G37540,False,G37540,,296,1,1,61-1PE
297," \w οὐ|lemma=""οὐ"" strong=""G37560"" x-morph=""Gr,DO,,,,,,,,""",1,18, οὐ,,"Gr,DO,,,,,,,,",οὐ,G37560,False,G37560,,297,1,1,61-1PE
298," \w φθαρτοῖς|lemma=""φθαρτός"" strong=""G53490"" x-morph=""Gr,NS,,,,DNP,"" x-tw=""rc://*/tw/dict/bible/kt/perish""",1,18, φθαρτοῖς,,"Gr,NS,,,,DNP,",φθαρτός,G53490,False,G53490,rc://*/tw/dict/bible/kt/perish,298,1,1,61-1PE
299,", \w ἀργυρίῳ|lemma=""ἀργύριον"" strong=""G06940"" x-morph=""Gr,N,,,,,DNS,"" x-tw=""rc://*/tw/dict/bible/other/silver""",1,18, ἀργυρίῳ,", ","Gr,N,,,,,DNS,",ἀργύριον,G06940,False,G06940,rc://*/tw/dict/bible/other/silver,299,1,1,61-1PE
300," \w ἢ|lemma=""ἤ"" strong=""G22280"" x-morph=""Gr,CC,,,,,,,,""",1,18, ἢ,,"Gr,CC,,,,,,,,",ἤ,G22280,False,G22280,,300,1,1,61-1PE
301," \w χρυσίῳ|lemma=""χρυσίον"" strong=""G55530"" x-morph=""Gr,N,,,,,DNS,"" x-tw=""rc://*/tw/dict/bible/other/gold""",1,18, χρυσίῳ,,"Gr,N,,,,,DNS,",χρυσίον,G55530,False,G55530,rc://*/tw/dict/bible/other/gold,301,1,1,61-1PE
302,", \w ἐλυτρώθητε|lemma=""λυτρόω"" strong=""G30840"" x-morph=""Gr,V,IAP2,,P,"" x-tw=""rc://*/tw/dict/bible/kt/redeem""",1,18, ἐλυτρώθητε,", ","Gr,V,IAP2,,P,",λυτρόω,G30840,False,G30840,rc://*/tw/dict/bible/kt/redeem,302,1,1,61-1PE
303," \w ἐκ|lemma=""ἐκ"" strong=""G15370"" x-morph=""Gr,P,,,,,G,,,""",1,18, ἐκ,,"Gr,P,,,,,G,,,",ἐκ,G15370,False,G15370,,303,1,1,61-1PE
304," \w τῆς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GFS,""",1,18, τῆς,,"Gr,EA,,,,GFS,",ὁ,G35880,False,G35880,,304,1,1,61-1PE
305," \w ματαίας|lemma=""μάταιος"" strong=""G31520"" x-morph=""Gr,NS,,,,GFS,"" x-tw=""rc://*/tw/dict/bible/other/vain""",1,18, ματαίας,,"Gr,NS,,,,GFS,",μάταιος,G31520,False,G31520,rc://*/tw/dict/bible/other/vain,305,1,1,61-1PE
306," \w ὑμῶν|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2G,P,""",1,18, ὑμῶν,,"Gr,RP,,,2G,P,",σύ,G47710,False,G47710,,306,1,1,61-1PE
307," \w ἀναστροφῆς|lemma=""ἀναστροφή"" strong=""G03910"" x-morph=""Gr,N,,,,,GFS,""",1,18, ἀναστροφῆς,,"Gr,N,,,,,GFS,",ἀναστροφή,G03910,False,G03910,,307,1,1,61-1PE
308," \w πατροπαραδότου|lemma=""πατροπαράδοτος"" strong=""G39700"" x-morph=""Gr,AA,,,,GFS,""",1,18, πατροπαραδότου,,"Gr,AA,,,,GFS,",πατροπαράδοτος,G39700,False,G39700,,308,1,1,61-1PE
310,"\w ἀλλὰ|lemma=""ἀλλά"" strong=""G02350"" x-morph=""Gr,CO,,,,,,,,""",1,19, ἀλλὰ,,"Gr,CO,,,,,,,,",ἀλλά,G02350,False,G02350,,310,1,1,61-1PE
311," \w τιμίῳ|lemma=""τίμιος"" strong=""G50930"" x-morph=""Gr,AA,,,,DNS,"" x-tw=""rc://*/tw/dict/bible/other/precious""",1,19, τιμίῳ,,"Gr,AA,,,,DNS,",τίμιος,G50930,False,G50930,rc://*/tw/dict/bible/other/precious,311,1,1,61-1PE
312," \w αἵματι|lemma=""αἷμα"" strong=""G01290"" x-morph=""Gr,N,,,,,DNS,"" x-tw=""rc://*/tw/dict/bible/kt/blood""",1,19, αἵματι,,"Gr,N,,,,,DNS,",αἷμα,G01290,False,G01290,rc://*/tw/dict/bible/kt/blood,312,1,1,61-1PE
313,", \w ὡς|lemma=""ὡς"" strong=""G56130"" x-morph=""Gr,CS,,,,,,,,"" x-tw=""rc://*/tw/dict/bible/other/like""",1,19, ὡς,", ","Gr,CS,,,,,,,,",ὡς,G56130,False,G56130,rc://*/tw/dict/bible/other/like,313,1,1,61-1PE
314," \w ἀμνοῦ|lemma=""ἀμνός"" strong=""G02860"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/lamb""",1,19, ἀμνοῦ,,"Gr,N,,,,,GMS,",ἀμνός,G02860,False,G02860,rc://*/tw/dict/bible/kt/lamb,314,1,1,61-1PE
315," \w ἀμώμου|lemma=""ἄμωμος"" strong=""G02990"" x-morph=""Gr,AA,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/other/blemish""",1,19, ἀμώμου,,"Gr,AA,,,,GMS,",ἄμωμος,G02990,False,G02990,rc://*/tw/dict/bible/other/blemish,315,1,1,61-1PE
316," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,19, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,316,1,1,61-1PE
317," \w ἀσπίλου|lemma=""ἄσπιλος"" strong=""G07840"" x-morph=""Gr,AA,,,,GMS,""",1,19, ἀσπίλου,,"Gr,AA,,,,GMS,",ἄσπιλος,G07840,False,G07840,,317,1,1,61-1PE
318," \w Χριστοῦ|lemma=""χριστός"" strong=""G55470"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/christ""",1,19, Χριστοῦ,,"Gr,N,,,,,GMS,",χριστός,G55470,False,G55470,rc://*/tw/dict/bible/kt/christ,318,1,1,61-1PE
320,"\w προεγνωσμένου|lemma=""προγινώσκω"" strong=""G42670"" x-morph=""Gr,V,PEP,GMS,"" x-tw=""rc://*/tw/dict/bible/other/foreordain""",1,20, προεγνωσμένου,,"Gr,V,PEP,GMS,",προγινώσκω,G42670,False,G42670,rc://*/tw/dict/bible/other/foreordain,320,1,1,61-1PE
321," \w μὲν|lemma=""μέν"" strong=""G33030"" x-morph=""Gr,DO,,,,,,,,""",1,20, μὲν,,"Gr,DO,,,,,,,,",μέν,G33030,False,G33030,,321,1,1,61-1PE
322," \w πρὸ|lemma=""πρό"" strong=""G42530"" x-morph=""Gr,P,,,,,G,,,""",1,20, πρὸ,,"Gr,P,,,,,G,,,",πρό,G42530,False,G42530,,322,1,1,61-1PE
323," \k-s |x-tw=""rc://*/tw/dict/bible/other/creation""\*\w καταβολῆς|lemma=""καταβολή"" strong=""G26020"" x-morph=""Gr,N,,,,,GFS,"" x-tw=""rc://*/tw/dict/bible/other/foundation""",1,20, ,"\k-s |x-tw=""rc://*/tw/dict/bible/other/creation""\*","Gr,N,,,,,GFS,",καταβολή,G26020,False,G26020,rc://*/tw/dict/bible/other/creation,323,2,1,61-1PE
324," \w κόσμου|lemma=""κόσμος"" strong=""G28890"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/world""",1,20, κόσμου,,"Gr,N,,,,,GMS,",κόσμος,G28890,False,G28890,rc://*/tw/dict/bible/kt/world,324,1,1,61-1PE
325,", \k-e\* \w φανερωθέντος|lemma=""φανερόω"" strong=""G53190"" x-morph=""Gr,V,PAP,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/reveal""",1,20, φανερωθέντος,", \k-e\* ","Gr,V,PAP,GMS,",φανερόω,G53190,False,G53190,rc://*/tw/dict/bible/kt/reveal,325,1,1,61-1PE
326," \w δὲ|lemma=""δέ"" strong=""G11610"" x-morph=""Gr,CO,,,,,,,,""",1,20, δὲ,,"Gr,CO,,,,,,,,",δέ,G11610,False,G11610,,326,1,1,61-1PE
327," \w ἐπ’|lemma=""ἐπί"" strong=""G19090"" x-morph=""Gr,P,,,,,G,,,""",1,20, ἐπ’,,"Gr,P,,,,,G,,,",ἐπί,G19090,False,G19090,,327,1,1,61-1PE
328," \k-s |x-tw=""rc://*/tw/dict/bible/kt/lastday""\*\w ἐσχάτου|lemma=""ἔσχατος"" strong=""G20780"" x-morph=""Gr,NS,,,,GMS,""",1,20, ,"\k-s |x-tw=""rc://*/tw/dict/bible/kt/lastday""\*","Gr,NS,,,,GMS,",ἔσχατος,G20780,False,G20780,rc://*/tw/dict/bible/kt/lastday,328,2,2,61-1PE
329," \w τῶν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GMP,""",1,20, τῶν,,"Gr,EA,,,,GMP,",ὁ,G35880,False,G35880,,329,1,1,61-1PE
330," \w χρόνων|lemma=""χρόνος"" strong=""G55500"" x-morph=""Gr,N,,,,,GMP,"" x-tw=""rc://*/tw/dict/bible/other/time""",1,20, χρόνων,,"Gr,N,,,,,GMP,",χρόνος,G55500,False,G55500,rc://*/tw/dict/bible/other/time,330,1,1,61-1PE
331," \k-e\* \w δι’|lemma=""διά"" strong=""G12230"" x-morph=""Gr,P,,,,,A,,,""",1,20, δι’,\k-e\* ,"Gr,P,,,,,A,,,",διά,G12230,False,G12230,,331,1,1,61-1PE
332," \w ὑμᾶς|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2A,P,""",1,20, ὑμᾶς,,"Gr,RP,,,2A,P,",σύ,G47710,False,G47710,,332,1,1,61-1PE
334,"\w τοὺς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,RR,,,,AMP,""",1,21, τοὺς,,"Gr,RR,,,,AMP,",ὁ,G35880,False,G35880,,334,1,1,61-1PE
335," \w δι’|lemma=""διά"" strong=""G12230"" x-morph=""Gr,P,,,,,G,,,""",1,21, δι’,,"Gr,P,,,,,G,,,",διά,G12230,False,G12230,,335,1,1,61-1PE
336," \w αὐτοῦ|lemma=""αὐτός"" strong=""G08460"" x-morph=""Gr,RP,,,3GMS,""",1,21, αὐτοῦ,,"Gr,RP,,,3GMS,",αὐτός,G08460,False,G08460,,336,1,1,61-1PE
337," \w πιστεύοντας|lemma=""πιστεύω"" strong=""G41000"" x-morph=""Gr,V,PPA,AMP,"" x-tw=""rc://*/tw/dict/bible/kt/believe""",1,21, πιστεύοντας,,"Gr,V,PPA,AMP,",πιστεύω,G41000,False,G41000,rc://*/tw/dict/bible/kt/believe,337,1,1,61-1PE
338," \w εἰς|lemma=""εἰς"" strong=""G15190"" x-morph=""Gr,P,,,,,A,,,""",1,21, εἰς,,"Gr,P,,,,,A,,,",εἰς,G15190,False,G15190,,338,2,1,61-1PE
339," \w Θεὸν|lemma=""θεός"" strong=""G23160"" x-morph=""Gr,N,,,,,AMS,"" x-tw=""rc://*/tw/dict/bible/kt/god""",1,21, Θεὸν,,"Gr,N,,,,,AMS,",θεός,G23160,False,G23160,rc://*/tw/dict/bible/kt/god,339,1,1,61-1PE
340,", \w τὸν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,RD,,,,AMS,""",1,21, τὸν,", ","Gr,RD,,,,AMS,",ὁ,G35880,False,G35880,,340,1,1,61-1PE
341," \w ἐγείραντα|lemma=""ἐγείρω"" strong=""G14530"" x-morph=""Gr,V,PAA,AMS,"" x-tw=""rc://*/tw/dict/bible/other/raise""",1,21, ἐγείραντα,,"Gr,V,PAA,AMS,",ἐγείρω,G14530,False,G14530,rc://*/tw/dict/bible/other/raise,341,1,1,61-1PE
342," \w αὐτὸν|lemma=""αὐτός"" strong=""G08460"" x-morph=""Gr,RP,,,3AMS,""",1,21, αὐτὸν,,"Gr,RP,,,3AMS,",αὐτός,G08460,False,G08460,,342,1,1,61-1PE
343," \w ἐκ|lemma=""ἐκ"" strong=""G15370"" x-morph=""Gr,P,,,,,G,,,""",1,21, ἐκ,,"Gr,P,,,,,G,,,",ἐκ,G15370,False,G15370,,343,1,1,61-1PE
344," \w νεκρῶν|lemma=""νεκρός"" strong=""G34980"" x-morph=""Gr,NS,,,,GMP,"" x-tw=""rc://*/tw/dict/bible/other/death""",1,21, νεκρῶν,,"Gr,NS,,,,GMP,",νεκρός,G34980,False,G34980,rc://*/tw/dict/bible/other/death,344,1,1,61-1PE
345,", \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,21, καὶ,", ","Gr,CC,,,,,,,,",καί,G25320,False,G25320,,345,2,1,61-1PE
346," \w δόξαν|lemma=""δόξα"" strong=""G13910"" x-morph=""Gr,N,,,,,AFS,"" x-tw=""rc://*/tw/dict/bible/kt/glory""",1,21, δόξαν,,"Gr,N,,,,,AFS,",δόξα,G13910,False,G13910,rc://*/tw/dict/bible/kt/glory,346,1,1,61-1PE
347," \w αὐτῷ|lemma=""αὐτός"" strong=""G08460"" x-morph=""Gr,RP,,,3DMS,""",1,21, αὐτῷ,,"Gr,RP,,,3DMS,",αὐτός,G08460,False,G08460,,347,1,1,61-1PE
348," \w δόντα|lemma=""δίδωμι"" strong=""G13250"" x-morph=""Gr,V,PAA,AMS,""",1,21, δόντα,,"Gr,V,PAA,AMS,",δίδωμι,G13250,False,G13250,,348,1,1,61-1PE
349,", \w ὥστε|lemma=""ὥστε"" strong=""G56200"" x-morph=""Gr,CS,,,,,,,,""",1,21, ὥστε,", ","Gr,CS,,,,,,,,",ὥστε,G56200,False,G56200,,349,1,1,61-1PE
350," \w τὴν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AFS,""",1,21, τὴν,,"Gr,EA,,,,AFS,",ὁ,G35880,False,G35880,,350,1,1,61-1PE
351," \w πίστιν|lemma=""πίστις"" strong=""G41020"" x-morph=""Gr,N,,,,,AFS,"" x-tw=""rc://*/tw/dict/bible/kt/faith""",1,21, πίστιν,,"Gr,N,,,,,AFS,",πίστις,G41020,False,G41020,rc://*/tw/dict/bible/kt/faith,351,1,1,61-1PE
352," \w ὑμῶν|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2G,P,""",1,21, ὑμῶν,,"Gr,RP,,,2G,P,",σύ,G47710,False,G47710,,352,1,1,61-1PE
353," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,21, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,353,2,2,61-1PE
354," \w ἐλπίδα|lemma=""ἐλπίς"" strong=""G16800"" x-morph=""Gr,N,,,,,AFS,"" x-tw=""rc://*/tw/dict/bible/kt/hope""",1,21, ἐλπίδα,,"Gr,N,,,,,AFS,",ἐλπίς,G16800,False,G16800,rc://*/tw/dict/bible/kt/hope,354,1,1,61-1PE
355,", \w εἶναι|lemma=""εἰμί"" strong=""G15100"" x-morph=""Gr,V,NPA,,,,,""",1,21, εἶναι,", ","Gr,V,NPA,,,,,",εἰμί,G15100,False,G15100,,355,1,1,61-1PE
356," \w εἰς|lemma=""εἰς"" strong=""G15190"" x-morph=""Gr,P,,,,,A,,,""",1,21, εἰς,,"Gr,P,,,,,A,,,",εἰς,G15190,False,G15190,,356,2,2,61-1PE
357," \w Θεόν|lemma=""θεός"" strong=""G23160"" x-morph=""Gr,N,,,,,AMS,"" x-tw=""rc://*/tw/dict/bible/kt/god""",1,21, Θεόν,,"Gr,N,,,,,AMS,",θεός,G23160,False,G23160,rc://*/tw/dict/bible/kt/god,357,1,1,61-1PE
359,"\w τὰς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AFP,""",1,22, τὰς,,"Gr,EA,,,,AFP,",ὁ,G35880,False,G35880,,359,1,1,61-1PE
360," \w ψυχὰς|lemma=""ψυχή"" strong=""G55900"" x-morph=""Gr,N,,,,,AFP,"" x-tw=""rc://*/tw/dict/bible/kt/soul""",1,22, ψυχὰς,,"Gr,N,,,,,AFP,",ψυχή,G55900,False,G55900,rc://*/tw/dict/bible/kt/soul,360,1,1,61-1PE
361," \w ὑμῶν|lemma=""σύ"" strong=""G47710"" x-morph=""Gr,RP,,,2G,P,""",1,22, ὑμῶν,,"Gr,RP,,,2G,P,",σύ,G47710,False,G47710,,361,1,1,61-1PE
362," \w ἡγνικότες|lemma=""ἁγνίζω"" strong=""G00480"" x-morph=""Gr,V,PEA,NMP,"" x-tw=""rc://*/tw/dict/bible/kt/purify""",1,22, ἡγνικότες,,"Gr,V,PEA,NMP,",ἁγνίζω,G00480,False,G00480,rc://*/tw/dict/bible/kt/purify,362,1,1,61-1PE
363," \w ἐν|lemma=""ἐν"" strong=""G17220"" x-morph=""Gr,P,,,,,D,,,""",1,22, ἐν,,"Gr,P,,,,,D,,,",ἐν,G17220,False,G17220,,363,1,1,61-1PE
364," \w τῇ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,DFS,""",1,22, τῇ,,"Gr,EA,,,,DFS,",ὁ,G35880,False,G35880,,364,1,1,61-1PE
365," \w ὑπακοῇ|lemma=""ὑπακοή"" strong=""G52180"" x-morph=""Gr,N,,,,,DFS,"" x-tw=""rc://*/tw/dict/bible/other/obey""",1,22, ὑπακοῇ,,"Gr,N,,,,,DFS,",ὑπακοή,G52180,False,G52180,rc://*/tw/dict/bible/other/obey,365,1,1,61-1PE
366," \w τῆς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GFS,""",1,22, τῆς,,"Gr,EA,,,,GFS,",ὁ,G35880,False,G35880,,366,1,1,61-1PE
367," \w ἀληθείας|lemma=""ἀλήθεια"" strong=""G02250"" x-morph=""Gr,N,,,,,GFS,"" x-tw=""rc://*/tw/dict/bible/kt/true""",1,22, ἀληθείας,,"Gr,N,,,,,GFS,",ἀλήθεια,G02250,False,G02250,rc://*/tw/dict/bible/kt/true,367,1,1,61-1PE
368," \w εἰς|lemma=""εἰς"" strong=""G15190"" x-morph=""Gr,P,,,,,A,,,""",1,22, εἰς,,"Gr,P,,,,,A,,,",εἰς,G15190,False,G15190,,368,1,1,61-1PE
369," \w φιλαδελφίαν|lemma=""φιλαδελφία"" strong=""G53600"" x-morph=""Gr,N,,,,,AFS,"" x-tw=""rc://*/tw/dict/bible/kt/love""",1,22, φιλαδελφίαν,,"Gr,N,,,,,AFS,",φιλαδελφία,G53600,False,G53600,rc://*/tw/dict/bible/kt/love,369,1,1,61-1PE
370," \w ἀνυπόκριτον|lemma=""ἀνυπόκριτος"" strong=""G05050"" x-morph=""Gr,AA,,,,AFS,""",1,22, ἀνυπόκριτον,,"Gr,AA,,,,AFS,",ἀνυπόκριτος,G05050,False,G05050,,370,1,1,61-1PE
371," \w ἐκ|lemma=""ἐκ"" strong=""G15370"" x-morph=""Gr,P,,,,,G,,,""",1,22, ἐκ,,"Gr,P,,,,,G,,,",ἐκ,G15370,False,G15370,,371,1,1,61-1PE
372," \w καθαρᾶς|lemma=""καθαρός"" strong=""G25130"" x-morph=""Gr,AA,,,,GFS,"" x-tw=""rc://*/tw/dict/bible/kt/purify""",1,22, καθαρᾶς,,"Gr,AA,,,,GFS,",καθαρός,G25130,False,G25130,rc://*/tw/dict/bible/kt/purify,372,1,1,61-1PE
373," \w καρδίας|lemma=""καρδία"" strong=""G25880"" x-morph=""Gr,N,,,,,GFS,"" x-tw=""rc://*/tw/dict/bible/kt/heart""",1,22, καρδίας,,"Gr,N,,,,,GFS,",καρδία,G25880,False,G25880,rc://*/tw/dict/bible/kt/heart,373,1,1,61-1PE
374,", \w ἀλλήλους|lemma=""ἀλλήλων"" strong=""G02400"" x-morph=""Gr,RC,,,,AMP,""",1,22, ἀλλήλους,", ","Gr,RC,,,,AMP,",ἀλλήλων,G02400,False,G02400,,374,1,1,61-1PE
375," \w ἀγαπήσατε|lemma=""ἀγαπάω"" strong=""G00250"" x-morph=""Gr,V,MAA2,,P,"" x-tw=""rc://*/tw/dict/bible/kt/love""",1,22, ἀγαπήσατε,,"Gr,V,MAA2,,P,",ἀγαπάω,G00250,False,G00250,rc://*/tw/dict/bible/kt/love,375,1,1,61-1PE
376," \w ἐκτενῶς|lemma=""ἐκτενῶς"" strong=""G16190"" x-morph=""Gr,D,,,,,,,,,""",1,22, ἐκτενῶς,,"Gr,D,,,,,,,,,",ἐκτενῶς,G16190,False,G16190,,376,1,1,61-1PE
378,"\w ἀναγεγεννημένοι|lemma=""ἀναγεννάω"" strong=""G03130"" x-morph=""Gr,V,PEP,NMP,"" x-tw=""rc://*/tw/dict/bible/kt/bornagain""",1,23, ἀναγεγεννημένοι,,"Gr,V,PEP,NMP,",ἀναγεννάω,G03130,False,G03130,rc://*/tw/dict/bible/kt/bornagain,378,1,1,61-1PE
379,", \w οὐκ|lemma=""οὐ"" strong=""G37560"" x-morph=""Gr,DO,,,,,,,,""",1,23, οὐκ,", ","Gr,DO,,,,,,,,",οὐ,G37560,False,G37560,,379,1,1,61-1PE
380," \w ἐκ|lemma=""ἐκ"" strong=""G15370"" x-morph=""Gr,P,,,,,G,,,""",1,23, ἐκ,,"Gr,P,,,,,G,,,",ἐκ,G15370,False,G15370,,380,1,1,61-1PE
381," \w σπορᾶς|lemma=""σπορά"" strong=""G47010"" x-morph=""Gr,N,,,,,GFS,"" x-tw=""rc://*/tw/dict/bible/other/seed""",1,23, σπορᾶς,,"Gr,N,,,,,GFS,",σπορά,G47010,False,G47010,rc://*/tw/dict/bible/other/seed,381,1,1,61-1PE
382," \w φθαρτῆς|lemma=""φθαρτός"" strong=""G53490"" x-morph=""Gr,AA,,,,GFS,"" x-tw=""rc://*/tw/dict/bible/kt/perish""",1,23, φθαρτῆς,,"Gr,AA,,,,GFS,",φθαρτός,G53490,False,G53490,rc://*/tw/dict/bible/kt/perish,382,1,1,61-1PE
383,", \w ἀλλὰ|lemma=""ἀλλά"" strong=""G02350"" x-morph=""Gr,CO,,,,,,,,""",1,23, ἀλλὰ,", ","Gr,CO,,,,,,,,",ἀλλά,G02350,False,G02350,,383,1,1,61-1PE
384," \w ἀφθάρτου|lemma=""ἄφθαρτος"" strong=""G08620"" x-morph=""Gr,NS,,,,GFS,""",1,23, ἀφθάρτου,,"Gr,NS,,,,GFS,",ἄφθαρτος,G08620,False,G08620,,384,1,1,61-1PE
385,", \w διὰ|lemma=""διά"" strong=""G12230"" x-morph=""Gr,P,,,,,G,,,""",1,23, διὰ,", ","Gr,P,,,,,G,,,",διά,G12230,False,G12230,,385,1,1,61-1PE
386," \w λόγου|lemma=""λόγος"" strong=""G30560"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/kt/wordofgod""",1,23, λόγου,,"Gr,N,,,,,GMS,",λόγος,G30560,False,G30560,rc://*/tw/dict/bible/kt/wordofgod,386,1,1,61-1PE
